shot_id,match_id,player_id,team_id,minute,x,y,xg,result,shot_type,situation,data_source
25462,1743,666,4,65,97.6500,35.8400,0.1209,Off T,Head,From Corner,understat
25463,1743,688,4,89,82.8500,30.3300,0.0157,Blocked,Left Foot,Open Play,understat
25464,1743,681,4,93,90.2000,30.1200,0.0724,Blocked,Right Foot,Open Play,understat
25465,1743,273,22,18,94.6000,28.3600,0.3545,Goal,Right Foot,Open Play,understat
25466,1743,270,22,31,93.1300,23.6600,0.0666,Blocked,Right Foot,Open Play,understat
25467,1743,273,22,32,96.6000,34.3400,0.1121,Off T,Head,From Corner,understat
25468,1743,261,22,46,89.4600,33.2500,0.1024,Blocked,Right Foot,Open Play,understat
25469,1743,272,22,66,64.1500,12.5100,0.0078,Saved,Left Foot,Open Play,understat
25470,1743,273,22,66,94.0800,39.5100,0.1178,Off T,Left Foot,Open Play,understat
25471,1743,250,22,72,66.6800,45.1500,0.0242,Saved,Right Foot,Direct Freekick,understat
25472,1743,259,22,86,70.1400,30.0600,0.0123,Off T,Left Foot,Open Play,understat
25473,1744,330,8,1,81.1700,19.3800,0.0205,Blocked,Right Foot,Open Play,understat
25474,1744,1161,8,3,97.2300,34.2000,0.4215,Off T,Head,Open Play,understat
25475,1744,330,8,25,89.7800,18.9700,0.0330,Off T,Right Foot,Open Play,understat
25476,1744,351,8,25,100.5900,37.9400,0.6010,Goal,Left Foot,Open Play,understat
25477,1744,351,8,60,101.5300,35.5000,0.1652,Blocked,Left Foot,Open Play,understat
25478,1744,351,8,70,94.0800,44.5400,0.5023,Saved,Left Foot,Open Play,understat
25479,1744,122,6,9,89.2500,37.1300,0.2917,Off T,Right Foot,Open Play,understat
25480,1744,94,6,31,96.0800,40.0500,0.0848,Off T,Left Foot,From Corner,understat
25481,1744,116,6,40,73.7100,46.1000,0.0084,Saved,Right Foot,Open Play,understat
25482,1744,122,6,52,91.4500,34.0700,0.0986,Blocked,Left Foot,Open Play,understat
25483,1744,110,6,64,91.3500,24.4100,0.0544,Off T,Left Foot,Open Play,understat
25484,1744,106,6,79,82.3200,18.1600,0.0230,Blocked,Left Foot,From Corner,understat
25485,1744,119,6,95,94.5000,24.1400,0.0488,Saved,Left Foot,From Corner,understat
25486,1745,281,3,19,98.7000,32.4400,0.1286,Goal,Head,From Corner,understat
25487,1745,311,3,31,91.6700,21.0800,0.0695,Saved,Left Foot,Open Play,understat
25488,1745,293,3,35,91.1400,27.8100,0.2779,Off T,Left Foot,Open Play,understat
25489,1745,309,3,77,88.6200,42.7000,0.1068,Blocked,Right Foot,Open Play,understat
25490,1745,301,3,77,94.2900,34.2000,0.0946,Off T,Head,Open Play,understat
25491,1745,309,3,78,96.7000,48.9600,0.0661,Blocked,Left Foot,Open Play,understat
25492,1745,232,23,18,97.2300,24.3400,0.0089,Blocked,Head,Set Piece,understat
25493,1745,228,23,32,76.7500,25.3000,0.0118,Off T,Right Foot,Open Play,understat
25494,1745,239,23,33,96.9200,34.0700,0.0791,Off T,Head,Open Play,understat
25495,1745,239,23,57,99.3300,31.4200,0.1046,Off T,Head,Set Piece,understat
25496,1745,230,23,59,78.5400,21.4200,0.0119,Off T,Right Foot,Open Play,understat
25497,1745,237,23,91,96.7000,28.7000,0.0717,Blocked,Right Foot,From Corner,understat
25498,1745,222,23,92,77.1800,21.4200,0.0457,Saved,Left Foot,Direct Freekick,understat
25499,1745,222,23,92,80.3200,43.9300,0.0174,Off T,Left Foot,From Corner,understat
25500,1686,39,26,3,72.4500,36.5800,0.0156,Off T,Right Foot,Set Piece,understat
25501,1686,29,26,7,82.6300,38.7600,0.0342,Off T,Right Foot,Open Play,understat
25502,1686,32,26,23,86.2000,41.6800,0.0682,Saved,Right Foot,Set Piece,understat
25503,1686,25,26,37,83.2700,44.9500,0.0182,Saved,Right Foot,Set Piece,understat
25504,1686,39,26,41,83.5800,28.2900,0.0355,Blocked,Left Foot,Open Play,understat
25505,1686,39,26,45,73.7100,30.9400,0.0435,Off T,Right Foot,Direct Freekick,understat
25506,1686,39,26,61,92.0800,27.4000,0.0797,Saved,Right Foot,Open Play,understat
25507,1686,41,26,62,96.7000,36.4500,0.0593,Blocked,Head,Open Play,understat
25508,1686,39,26,78,84.7300,59.9100,0.0342,Saved,Right Foot,Direct Freekick,understat
25509,1686,39,26,82,82.1100,51.7500,0.0503,Blocked,Right Foot,Direct Freekick,understat
25510,1686,39,26,85,90.5100,18.7700,0.0296,Saved,Right Foot,Open Play,understat
25511,1686,33,26,96,76.3300,18.9700,0.0384,Blocked,Left Foot,Direct Freekick,understat
25512,1686,33,26,97,83.6800,23.3200,0.0892,Goal,Left Foot,Direct Freekick,understat
25513,1686,689,4,31,100.1700,37.8100,0.8449,Off T,Left Foot,Open Play,understat
25514,1686,689,4,32,92.4000,36.4500,0.1107,Saved,Left Foot,Open Play,understat
25515,1686,689,4,38,93.3500,30.3300,0.1177,Off T,Left Foot,Open Play,understat
25516,1686,688,4,41,83.2700,48.8200,0.0392,Post,Right Foot,Open Play,understat
25517,1686,681,4,47,81.3800,34.0700,0.0324,Blocked,Right Foot,Open Play,understat
25518,1686,689,4,48,97.9700,30.1900,0.1050,Off T,Right Foot,Open Play,understat
25519,1686,689,4,52,101.6400,37.8800,0.0986,Blocked,Left Foot,Open Play,understat
25520,1686,681,4,52,97.7500,36.1800,0.5591,Goal,Right Foot,Open Play,understat
25521,1686,669,4,89,90.2000,47.8000,0.0473,Off T,Left Foot,Open Play,understat
25522,1686,676,4,98,86.4200,26.0400,0.0796,Blocked,Right Foot,Open Play,understat
25523,1686,681,4,99,80.8500,44.8800,0.0681,Blocked,Right Foot,Direct Freekick,understat
25524,1687,228,23,1,77.8000,32.3700,0.0218,Blocked,Right Foot,Open Play,understat
25525,1687,228,23,29,91.6700,27.4000,0.0887,Blocked,Right Foot,Open Play,understat
25526,1687,232,23,30,86.3100,30.2600,0.0508,Blocked,Right Foot,Open Play,understat
25527,1687,228,23,32,78.8500,25.9800,0.0157,Off T,Right Foot,Open Play,understat
25528,1687,222,23,38,95.8700,41.4100,0.0696,Off T,Left Foot,Open Play,understat
25529,1687,224,23,39,86.1000,25.3600,0.0455,Off T,Right Foot,Open Play,understat
25530,1687,232,23,41,88.7200,43.9300,0.0535,Saved,Left Foot,From Corner,understat
25531,1687,240,23,46,91.6700,40.6000,0.0795,Off T,Right Foot,Open Play,understat
25532,1687,222,23,92,75.8100,23.5300,0.0442,Blocked,Left Foot,Direct Freekick,understat
25533,1687,222,23,92,74.4500,23.5300,0.0109,Off T,Left Foot,Set Piece,understat
25534,1687,186,1,17,76.8600,19.2400,0.0126,Saved,Left Foot,Open Play,understat
25535,1687,195,1,52,80.6400,21.6900,0.0179,Blocked,Right Foot,Set Piece,understat
25536,1687,195,1,65,94.6000,43.9300,0.1025,Blocked,Left Foot,Open Play,understat
25537,1687,190,1,74,88.6200,41.4100,0.0213,Blocked,Right Foot,Set Piece,understat
25538,1687,201,1,89,95.6500,28.9000,0.0833,Off T,Right Foot,Open Play,understat
25539,1688,308,3,7,91.3500,33.5900,0.0679,Off T,Right Foot,Open Play,understat
25540,1688,281,3,15,93.8700,45.4900,0.0471,Off T,Left Foot,From Corner,understat
25541,1688,311,3,28,92.9200,34.0000,0.7433,Goal,Left Foot,Penalty,understat
25542,1688,311,3,36,96.8100,33.3900,0.1132,Off T,Head,From Corner,understat
25543,1688,311,3,40,91.4500,42.9100,0.0872,Blocked,Left Foot,Open Play,understat
25544,1688,281,3,59,96.3900,31.2800,0.0631,Off T,Head,Set Piece,understat
25545,1688,308,3,62,101.2200,30.4600,0.0897,Off T,Head,Set Piece,understat
25546,1688,309,3,79,96.9200,32.5700,0.3427,Off T,Head,From Corner,understat
25547,1688,301,3,89,89.8800,18.2200,0.0294,Off T,Right Foot,Open Play,understat
25548,1689,391,11,22,90.7200,19.3100,0.0369,Saved,Left Foot,Open Play,understat
25549,1689,377,11,38,91.9800,20.0600,0.0372,Blocked,Right Foot,Open Play,understat
25550,1689,370,11,40,92.6100,32.8400,0.0745,Off T,Left Foot,Open Play,understat
25551,1689,370,11,40,93.3500,39.2400,0.0732,Off T,Left Foot,Open Play,understat
25552,1689,391,11,48,90.0900,11.2900,0.0540,Blocked,Left Foot,Direct Freekick,understat
25553,1689,374,11,50,73.6000,21.5600,0.0098,Off T,Right Foot,Open Play,understat
25554,1689,391,11,52,98.2800,21.9000,0.0345,Saved,Left Foot,Open Play,understat
25555,1689,374,11,59,82.3200,25.1600,0.0270,Off T,Right Foot,Open Play,understat
25556,1689,391,11,67,92.1900,18.9700,0.0345,Saved,Left Foot,Open Play,understat
25557,1689,391,11,70,88.1000,31.2800,0.0679,Blocked,Left Foot,Open Play,understat
25558,1689,377,11,80,88.6200,34.4800,0.0920,Blocked,Right Foot,Open Play,understat
25559,1689,389,11,91,78.1200,41.0000,0.0233,Off T,Right Foot,Open Play,understat
25560,1689,389,11,93,84.6300,47.1200,0.0271,Off T,Right Foot,Open Play,understat
25561,1689,524,21,14,94.9200,36.6500,0.0389,Blocked,Head,Set Piece,understat
25562,1689,522,21,14,97.9700,35.7700,0.5893,Goal,Right Foot,Set Piece,understat
25563,1689,545,21,37,95.4500,25.3600,0.1248,Blocked,Left Foot,Open Play,understat
25564,1689,522,21,69,92.5000,35.9000,0.0740,Blocked,Right Foot,Set Piece,understat
25565,1689,523,21,86,98.2800,33.9300,0.4189,Off T,Head,From Corner,understat
25566,1690,50,10,1,99.9600,40.3200,0.0774,Saved,Head,From Corner,understat
25567,1690,83,10,23,81.6900,47.1900,0.0239,Saved,Right Foot,Open Play,understat
25568,1690,83,10,80,96.6000,49.1000,0.0685,Off T,Right Foot,Open Play,understat
25569,1690,160,9,10,78.2200,41.9600,0.0603,Blocked,Right Foot,Direct Freekick,understat
25570,1690,132,9,24,73.2900,34.3400,0.0156,Saved,Right Foot,Open Play,understat
25571,1690,132,9,28,73.1800,38.2800,0.0148,Off T,Right Foot,Open Play,understat
25572,1690,154,9,28,92.4000,39.3700,0.0919,Blocked,Right Foot,Open Play,understat
25573,1690,160,9,28,91.8800,43.6600,0.0613,Off T,Right Foot,Open Play,understat
25574,1690,161,9,33,86.4200,35.2900,0.0834,Blocked,Right Foot,Open Play,understat
25575,1690,160,9,40,101.1200,28.2900,0.1121,Blocked,Right Foot,Open Play,understat
25576,1690,154,9,43,77.3800,36.6500,0.0257,Blocked,Left Foot,Open Play,understat
25577,1690,154,9,61,95.2300,44.6100,0.0970,Blocked,Left Foot,Open Play,understat
25578,1690,150,9,62,78.4300,45.7000,0.0146,Blocked,Right Foot,From Corner,understat
25579,1690,153,9,84,99.5400,22.7100,0.4205,Off T,Right Foot,Open Play,understat
25580,1691,270,22,3,100.8000,40.3200,0.3252,Saved,Right Foot,Open Play,understat
25581,1691,261,22,5,79.4800,31.0800,0.0242,Off T,Right Foot,Open Play,understat
25582,1691,273,22,38,80.1200,21.6900,0.0188,Saved,Left Foot,Open Play,understat
25583,1691,273,22,45,97.2300,19.3100,0.0484,Saved,Right Foot,Open Play,understat
25584,1691,270,22,47,81.0600,17.1400,0.0185,Off T,Left Foot,Open Play,understat
25585,1691,272,22,50,76.8600,44.8800,0.0478,Blocked,Left Foot,Open Play,understat
25586,1691,273,22,60,79.4800,30.0600,0.0214,Off T,Left Foot,Open Play,understat
25587,1691,272,22,67,82.2200,38.7600,0.0353,Saved,Left Foot,Open Play,understat
25588,1691,270,22,68,98.7000,31.5500,0.4005,Off T,Right Foot,Open Play,understat
25589,1691,270,22,71,100.8000,29.0400,0.0915,Off T,Right Foot,Open Play,understat
25590,1691,250,22,77,69.2000,25.8400,0.0119,Off T,Right Foot,Open Play,understat
25591,1691,266,22,79,102.4800,34.8200,0.9171,Goal,Left Foot,Open Play,understat
25592,1691,270,22,80,97.3300,40.1900,0.0870,Off T,Head,Open Play,understat
25593,1691,266,22,81,95.1300,25.5000,0.3380,Off T,Right Foot,Open Play,understat
25594,1691,266,22,82,97.0200,39.1000,0.5862,Goal,Left Foot,Open Play,understat
25595,1691,416,25,11,88.1000,23.1200,0.0398,Off T,Right Foot,Open Play,understat
25596,1691,416,25,46,88.2000,32.2300,0.0656,Blocked,Left Foot,Open Play,understat
25597,1691,411,25,85,75.0800,32.8400,0.0503,Off T,Right Foot,Direct Freekick,understat
25598,1691,442,25,95,92.1900,32.9800,0.4115,Saved,Left Foot,Open Play,understat
25599,1691,410,25,97,95.6500,42.7000,0.0187,Saved,Head,Set Piece,understat
25600,1691,410,25,97,101.6400,41.8200,0.3512,Saved,Left Foot,Set Piece,understat
25601,1692,91,6,29,79.1700,34.3400,0.0218,Off T,Right Foot,Open Play,understat
25602,1692,96,6,32,89.8800,41.3400,0.0499,Blocked,Left Foot,From Corner,understat
25603,1692,121,6,37,97.9700,36.0400,0.4556,Saved,Head,Open Play,understat
25604,1692,91,6,43,95.7600,40.4600,0.0544,Saved,Head,Set Piece,understat
25605,1692,98,6,44,67.8300,40.5300,0.0105,Off T,Left Foot,From Corner,understat
25606,1692,110,6,77,76.8600,38.1500,0.0172,Saved,Left Foot,Open Play,understat
25607,1692,122,6,80,94.7100,37.1300,0.2585,Saved,Head,Open Play,understat
25608,1692,112,6,88,78.7500,27.4000,0.0303,Blocked,Right Foot,From Corner,understat
25609,1692,115,6,91,97.0200,45.3600,0.0866,Off T,Right Foot,Open Play,understat
25610,1692,122,6,91,95.6500,18.8400,0.0364,Off T,Right Foot,Open Play,understat
25611,1692,119,6,96,95.5500,43.1100,0.0706,Off T,Left Foot,Open Play,understat
25612,1692,119,6,98,86.6200,34.2700,0.0809,Blocked,Left Foot,Open Play,understat
25613,1692,463,16,4,80.3200,25.1600,0.0206,Off T,Right Foot,Open Play,understat
25614,1692,449,16,13,47.6700,44.2700,0.0069,Off T,Left Foot,Open Play,understat
25615,1692,456,16,36,80.4300,38.3500,0.0330,Blocked,Left Foot,From Corner,understat
25616,1692,449,16,39,83.9000,16.7300,0.0586,Off T,Left Foot,Direct Freekick,understat
25617,1692,473,16,45,91.2500,40.7300,0.0462,Off T,Right Foot,Open Play,understat
25618,1692,471,16,64,85.5700,41.5500,0.0330,Off T,Left Foot,From Corner,understat
25619,1692,463,16,68,88.7200,32.3700,0.0682,Off T,Right Foot,Open Play,understat
25620,1692,474,16,71,93.0300,24.0700,0.0758,Saved,Right Foot,Open Play,understat
25621,1692,473,16,71,96.3900,32.9100,0.5081,Goal,Right Foot,Open Play,understat
25622,1692,471,16,73,95.9700,35.6300,0.5319,Goal,Left Foot,Open Play,understat
25623,1692,474,16,82,100.7000,20.8800,0.0816,Off T,Right Foot,Open Play,understat
25624,1692,471,16,84,96.0800,35.4300,0.5572,Goal,Left Foot,Open Play,understat
25625,1693,756,7,0,89.3500,46.2400,0.0500,Off T,Right Foot,Open Play,understat
25626,1693,735,7,7,95.0200,32.7100,0.0733,Off T,Right Foot,From Corner,understat
25627,1693,737,7,12,78.8500,42.4300,0.0282,Blocked,Right Foot,From Corner,understat
25628,1693,756,7,13,90.2000,36.6500,0.0538,Blocked,Right Foot,Open Play,understat
25629,1693,756,7,17,89.7800,28.7600,0.0452,Off T,Right Foot,Open Play,understat
25630,1693,766,7,24,96.5000,34.5400,0.3872,Off T,Head,Open Play,understat
25631,1693,756,7,32,83.3700,20.8800,0.0253,Off T,Left Foot,Open Play,understat
25632,1693,748,7,48,81.2700,44.6100,0.0183,Off T,Right Foot,Open Play,understat
25633,1693,756,7,54,94.9200,48.1400,0.0199,Blocked,Right Foot,Open Play,understat
25634,1693,747,7,60,97.0200,32.7100,0.1146,Off T,Head,From Corner,understat
25635,1693,766,7,61,91.9800,28.7000,0.1005,Blocked,Left Foot,Open Play,understat
25636,1693,747,7,63,71.5000,26.2500,0.0127,Off T,Left Foot,Open Play,understat
25637,1693,737,7,71,94.4000,37.6700,0.0837,Off T,Head,Set Piece,understat
25638,1693,735,7,75,80.7500,21.0100,0.0232,Off T,Right Foot,Open Play,understat
25639,1693,766,7,83,86.9400,38.0800,0.0576,Blocked,Right Foot,Open Play,understat
25640,1693,766,7,92,92.1900,36.5800,0.0581,Off T,Head,Open Play,understat
25641,1694,503,2,2,96.6000,31.5500,0.3728,Goal,Right Foot,Open Play,understat
25642,1694,508,2,4,92.7200,47.1200,0.0570,Blocked,Left Foot,Open Play,understat
25643,1694,510,2,5,78.0200,35.0200,0.0251,Blocked,Left Foot,From Corner,understat
25644,1694,514,2,7,94.8200,37.2600,0.3371,Goal,Right Foot,Open Play,understat
25645,1694,508,2,13,94.9200,22.0300,0.4578,Goal,Right Foot,Open Play,understat
25646,1694,514,2,26,99.9600,39.1700,0.4881,Off T,Left Foot,Open Play,understat
25647,1694,486,2,29,100.0700,36.0400,0.0841,Off T,Head,From Corner,understat
25648,1694,510,2,31,83.0500,27.2700,0.0554,Blocked,Left Foot,Open Play,understat
25649,1694,514,2,40,90.4000,34.8800,0.1509,Blocked,Right Foot,Open Play,understat
25650,1694,508,2,48,95.7600,24.3400,0.4358,Post,Right Foot,Open Play,understat
25651,1694,514,2,53,95.9700,38.9000,0.4581,Off T,Left Foot,Open Play,understat
25652,1694,510,2,57,85.7800,23.5300,0.0262,Saved,Left Foot,From Corner,understat
25653,1694,515,2,65,94.0800,23.0500,0.0890,Goal,Right Foot,Open Play,understat
25654,1694,514,2,71,90.7200,35.0200,0.3838,Saved,Right Foot,Open Play,understat
25655,1694,514,2,74,92.1900,25.1600,0.0912,Saved,Right Foot,Open Play,understat
25656,1694,515,2,81,91.7700,45.7600,0.0801,Off T,Left Foot,Open Play,understat
25657,1694,507,2,87,77.4900,41.3400,0.0223,Saved,Right Foot,Open Play,understat
25658,1694,333,8,10,75.9200,29.5800,0.0527,Blocked,Right Foot,Direct Freekick,understat
25659,1694,346,8,45,90.2000,21.4900,0.0186,Off T,Left Foot,Open Play,understat
25660,1694,1161,8,46,95.0200,31.5500,0.1208,Blocked,Right Foot,Open Play,understat
25661,1694,351,8,58,96.1800,38.2800,0.3725,Goal,Left Foot,Open Play,understat
25662,1694,320,8,77,101.2200,32.4400,0.6181,Off T,Right Foot,From Corner,understat
25663,1695,612,5,47,83.0500,36.7200,0.0386,Saved,Right Foot,Open Play,understat
25664,1695,600,5,47,83.2700,29.3100,0.0284,Blocked,Right Foot,From Corner,understat
25665,1695,600,5,54,97.2300,19.9900,0.0472,Off T,Right Foot,Open Play,understat
25666,1695,595,5,62,73.6000,37.8100,0.0150,Off T,Left Foot,Open Play,understat
25667,1696,270,22,3,82.0000,28.7600,0.0354,Blocked,Right Foot,Open Play,understat
25668,1696,270,22,12,89.2500,34.2000,0.0236,Off T,Head,Open Play,understat
25669,1696,272,22,16,74.0200,40.3900,0.0130,Off T,Left Foot,Open Play,understat
25670,1696,256,22,18,92.1900,24.6200,0.0819,Blocked,Left Foot,Open Play,understat
25671,1696,270,22,24,98.9100,20.0600,0.0395,Off T,Right Foot,Open Play,understat
25672,1696,250,22,38,98.3800,36.0400,0.0697,Off T,Head,From Corner,understat
25673,1696,250,22,48,85.5700,45.4900,0.1000,Off T,Right Foot,Direct Freekick,understat
25674,1696,250,22,46,78.0200,31.0100,0.0166,Blocked,Right Foot,Open Play,understat
25675,1696,266,22,49,93.3500,42.4300,0.1072,Blocked,Left Foot,Open Play,understat
25676,1696,272,22,57,76.8600,38.4900,0.0177,Blocked,Left Foot,Open Play,understat
25677,1696,250,22,72,100.4800,32.8400,0.4466,Blocked,Left Foot,From Corner,understat
25678,1696,273,22,77,99.6500,38.2200,0.0632,Blocked,Head,From Corner,understat
25679,1696,250,22,77,100.3800,34.6100,0.2296,Post,Head,From Corner,understat
25680,1696,250,22,81,74.4500,20.8800,0.0151,Off T,Right Foot,Open Play,understat
25681,1696,275,22,91,95.0200,40.7300,0.4009,Saved,Left Foot,Open Play,understat
25682,1696,273,22,92,71.3000,41.2800,0.0458,Off T,Left Foot,Open Play,understat
25683,1697,201,16,23,95.6500,28.4900,0.3551,Saved,Right Foot,Open Play,understat
25684,1697,459,16,34,68.3500,22.3700,0.0111,Off T,Right Foot,Open Play,understat
25685,1697,201,16,42,91.2500,28.8300,0.3752,Off T,Right Foot,Open Play,understat
25686,1697,474,16,65,91.1400,38.9600,0.0743,Blocked,Left Foot,Open Play,understat
25687,1697,473,16,71,82.0000,45.0200,0.0207,Off T,Right Foot,Open Play,understat
25688,1697,462,16,95,101.0100,42.4300,0.0765,Off T,Right Foot,Open Play,understat
25689,1697,452,16,97,91.7700,27.8800,0.0099,Off T,Head,Set Piece,understat
25690,1697,393,11,4,102.4800,28.4900,0.0536,Blocked,Head,From Corner,understat
25691,1697,374,11,38,79.0700,49.5000,0.0460,Off T,Right Foot,Direct Freekick,understat
25692,1697,393,11,47,95.3400,43.6600,0.0924,Blocked,Left Foot,Open Play,understat
25693,1697,391,11,54,96.9200,29.0400,0.4138,Off T,Left Foot,Open Play,understat
25694,1697,391,11,62,75.8100,21.2800,0.0251,Off T,Left Foot,Open Play,understat
25695,1697,389,11,76,89.2500,20.8800,0.0390,Off T,Right Foot,Open Play,understat
25696,1697,391,11,93,82.6300,21.4900,0.0206,Off T,Left Foot,Open Play,understat
25697,1698,282,3,8,96.9200,32.3000,0.1022,Off T,Right Foot,From Corner,understat
25698,1698,282,3,36,100.4800,35.0200,0.5411,Saved,Head,Set Piece,understat
25699,1698,309,3,41,98.1800,41.6800,0.2596,Goal,Right Foot,Open Play,understat
25700,1698,309,3,44,93.0300,36.4500,0.4340,Off T,Right Foot,Open Play,understat
25701,1698,309,3,47,85.2600,34.4800,0.2582,Off T,Right Foot,Open Play,understat
25702,1698,311,3,50,87.7800,42.3600,0.0824,Blocked,Left Foot,Open Play,understat
25703,1698,309,3,51,96.5000,43.9300,0.3556,Saved,Right Foot,Open Play,understat
25704,1698,307,3,68,91.7700,21.0800,0.0714,Blocked,Left Foot,Open Play,understat
25705,1698,308,3,85,94.4000,37.6000,0.5122,Goal,Left Foot,Open Play,understat
25706,1698,288,3,87,85.5700,35.0900,0.0835,Off T,Right Foot,Open Play,understat
25707,1698,301,3,90,89.1500,32.5000,0.0932,Goal,Right Foot,Open Play,understat
25708,1698,64,10,20,92.6100,34.8200,0.0170,Blocked,Head,From Corner,understat
25709,1698,73,10,20,73.9200,24.7500,0.0191,Saved,Left Foot,Open Play,understat
25710,1698,51,10,30,76.7500,29.7200,0.0574,Off T,Right Foot,Direct Freekick,understat
25711,1698,73,10,37,94.6000,47.1200,0.0498,Off T,Left Foot,Open Play,understat
25712,1698,58,10,55,92.1900,40.8000,0.0287,Blocked,Right Foot,From Corner,understat
25713,1698,73,10,74,89.6700,38.4200,0.0236,Off T,Head,Open Play,understat
