canonical_id,canonical_name,nationality,birth_date,position,id_sofascore,id_understat,id_transfermarkt,id_statsbomb,id_whoscored,created_at
839,Vinícius Tobias,Brasil,2004-02-23,Lateral derecho,,,743587,,,2026-04-21 23:45:44.771660
841,Théo Zidane,Francia,2002-05-18,Mediocentro,,,337917,,,2026-04-21 23:45:44.771660
847,Germán Pezzella,Argentina,1991-06-27,Defensa central,,,113133,,,2026-04-21 23:45:44.771660
854,Andrés Guardado,México,1986-09-28,Mediocentro,,,20506,,,2026-04-21 23:45:44.771660
855,Ginés Sorroche,España,2004-03-24,Mediocentro,,,961944,,,2026-04-21 23:45:44.771660
856,Quique Fernández,España,2003-09-16,Mediocentro,,,668184,,,2026-04-21 23:45:44.771660
860,Alex Quevedo,España,2004-04-28,Portero,,,892421,,,2026-04-21 23:45:44.771660
862,Marcos Fernández,España,2003-07-17,Lateral izquierdo,,,947432,,,2026-04-21 23:45:44.771660
864,Carles Sogorb,España,2005-08-23,Lateral derecho,,,1004518,,,2026-04-21 23:45:44.771660
865,Yuzún Ley,España,2004-01-18,Lateral derecho,,,1179588,,,2026-04-21 23:45:44.771660
866,Rubén Quintanilla,España,2002-04-03,Mediocentro,,,1056655,,,2026-04-21 23:45:44.771660
868,Miguelito,España,2001-01-12,Extremo derecho,,,632498,,,2026-04-21 23:45:44.771660
871,Martín Pascual,España,1999-08-04,Defensa central,,,638588,,,2026-04-21 23:45:44.771660
873,José Pozo,España,1996-03-15,Mediocentro ofensivo,,,195605,,,2026-04-21 23:45:44.771660
874,Bebé,Cabo Verde,1990-07-12,Extremo izquierdo,,,153427,,,2026-04-21 23:45:44.771660
875,Pablo Muñoz,España,2003-09-04,Extremo izquierdo,,,1045767,,,2026-04-21 23:45:44.771660
882,Stefan Lekovic,Serbia,2004-01-09,Defensa central,,,797572,,,2026-04-21 23:45:44.771660
883,Aïssa Mandi,Argelia,1991-10-22,Defensa central,,,80293,,,2026-04-21 23:45:44.771660
884,Abraham del Moral,España,2001-07-05,Defensa central,,,635344,,,2026-04-21 23:45:44.771660
886,Daniel Budesca,España,2006-05-27,Lateral derecho,,,937942,,,2026-04-21 23:45:44.771660
887,Étienne Capoue,Francia,1988-07-11,Pivote,,,63494,,,2026-04-21 23:45:44.771660
890,Gonçalo Guedes,Portugal,1996-11-29,Extremo izquierdo,,,225122,,,2026-04-21 23:45:44.771660
891,Diego Collado,España,2001-01-09,Extremo izquierdo,,,566965,,,2026-04-21 23:45:44.771660
894,Álex Forés,España,2001-04-12,Delantero centro,,,709380,,,2026-04-21 23:45:44.771660
895,José Luis Morales,España,1987-07-23,Delantero centro,,,252677,,,2026-04-21 23:45:44.771660
899,Ali Fadal,Ghana,2004-01-14,Mediocentro,,,980242,,,2026-04-21 23:45:44.771660
900,Javi Navarro,España,2004-02-24,Mediocentro,,,646743,,,2026-04-21 23:45:44.771660
902,Marco Camus,España,2001-11-16,Extremo izquierdo,,,636119,,,2026-04-21 23:45:44.771660
906,Joselu Pérez,España,2004-03-12,Delantero centro,,,1000135,,,2026-04-21 23:45:44.771660
910,Xavi Sintes,España,2001-08-05,Defensa central,,,569876,,,2026-04-21 23:45:44.771660
914,Óliver Torres,España,1994-11-10,Mediocentro,,,214775,,,2026-04-21 23:45:44.771660
916,Hannibal,Túnez,2003-01-21,Mediocentro ofensivo,,,607224,,,2026-04-21 23:45:44.771660
917,Miguel Capitas,España,2001-03-06,Mediocentro ofensivo,,,628926,,,2026-04-21 23:45:44.771660
919,Jesús Corona,México,1993-01-06,Extremo derecho,,,125165,,,2026-04-21 23:45:44.771660
923,Ibra Sow,Senegal,2007-01-26,Delantero centro,,,934420,,,2026-04-21 23:45:44.771660
926,Raúl Fernández,España,1988-03-13,Portero,,,54217,,,2026-04-21 23:45:44.771660
927,Fran Árbol,España,2006-06-30,Portero,,,891312,,,2026-04-21 23:45:44.771660
929,Raúl Torrente,España,2001-09-11,Defensa central,,,631222,,,2026-04-21 23:45:44.771660
934,Álvaro Carreras,España,2003-03-23,Lateral izquierdo,,,811778,,,2026-04-21 23:45:44.771660
940,Víctor Díaz,España,1988-06-12,Lateral derecho,,,58330,,,2026-04-21 23:45:44.771660
945,Lass Sangaré,Costa de Marfil,2001-11-20,Mediocentro,,,944124,,,2026-04-21 23:45:44.771660
946,Óscar Melendo,España,1997-08-23,Mediocentro ofensivo,,,448344,,,2026-04-21 23:45:44.771660
947,Mario González,España,2004-02-05,Mediocentro ofensivo,,,833340,,,2026-04-21 23:45:44.771660
955,José Callejón,España,1987-02-11,Extremo derecho,,,61253,,,2026-04-21 23:45:44.771660
960,Matías Arezo,Uruguay,2002-11-21,Delantero centro,,,611426,,,2026-04-21 23:45:44.771660
963,Eghosa Bello,Nigeria,2004-03-17,Delantero centro,,,1056096,,,2026-04-21 23:45:44.771660
967,Eric Monjonell,España,2001-12-06,Defensa central,,,787154,,,2026-04-21 23:45:44.771660
975,Carles Garrido,España,2004-10-04,Delantero centro,,,964264,,,2026-04-21 23:45:44.771660
977,Gastón Álvarez,Uruguay,2000-03-24,Defensa central,,,577486,,,2026-04-21 23:45:44.771660
982,Alejandro Herranz,España,2004-11-26,Lateral izquierdo,,,1158757,,,2026-04-21 23:45:44.771660
983,Damián Suárez,Uruguay,1988-04-27,Lateral derecho,,,76746,,,2026-04-21 23:45:44.771660
985,Facu Esnáider,España,2001-11-09,Mediocentro,,,737138,,,2026-04-21 23:45:44.771660
986,Santi García,España,2001-08-29,Mediocentro ofensivo,,,732096,,,2026-04-21 23:45:44.771660
992,Conan Ledesma,Argentina,1993-02-13,Portero,,,284342,,,2026-04-21 23:45:44.771660
994,Victor Aznar,Brasil,2002-10-17,Portero,,,706797,,,2026-04-21 23:45:44.771660
997,Víctor Chust,España,2000-03-05,Defensa central,,,495625,,,2026-04-21 23:45:44.771660
1002,Álex Morata,España,2006-07-06,Defensa central,,,1178748,,,2026-04-21 23:45:44.771660
1003,Adri Miranda,España,2003-04-26,Defensa central,,,834737,,,2026-04-21 23:45:44.771660
1004,Adrián Salguero,España,2003-05-20,Defensa central,,,946276,,,2026-04-21 23:45:44.771660
1006,Julio Cabrera,España,2003-08-14,Lateral izquierdo,,,1032447,,,2026-04-21 23:45:44.771660
1007,Iván Alejo,España,1995-02-10,Lateral derecho,,,281755,,,2026-04-21 23:45:44.771660
1010,Diadié Samassékou,Malí,1996-01-11,Pivote,,,315604,,,2026-04-21 23:45:44.771660
1011,José Mari,España,1987-12-06,Pivote,,,225462,,,2026-04-21 23:45:44.771660
1013,Rubén Alcaraz,España,1991-05-01,Mediocentro,,,247250,,,2026-04-21 23:45:44.771660
1014,Álex Fernández,España,1992-10-15,Mediocentro,,,89733,,,2026-04-21 23:45:44.771660
1017,Álvaro Bastida,España,2004-05-12,Mediocentro,,,882772,,,2026-04-21 23:45:44.771660
1018,Martín Calderón,España,1999-03-01,Mediocentro,,,278404,,,2026-04-21 23:45:44.771660
1019,Moussa Diakité,Malí,2003-11-04,Mediocentro,,,979235,,,2026-04-21 23:45:44.771660
1021,José Antonio de la Rosa,España,2004-07-28,Extremo derecho,,,1027993,,,2026-04-21 23:45:44.771660
1022,Nico Njalla,Camerún,2003-04-13,Extremo derecho,,,1054922,,,2026-04-21 23:45:44.771660
1026,Rubén Sobrino,España,1992-06-01,Delantero centro,,,85383,,,2026-04-21 23:45:44.771660
1028,Álvaro Negredo,España,1985-08-20,Delantero centro,,,18644,,,2026-04-21 23:45:44.771660
1030,Mikayil Faye,Senegal,2004-07-14,Defensa central,,,666974,,,2026-04-21 23:45:44.771660
1031,João Cancelo,Portugal,1994-05-27,Lateral derecho,,,182712,,,2026-04-21 23:45:44.771660
1033,İlkay Gündoğan,Alemania,1990-10-24,Mediocentro,,,53622,,,2026-04-21 23:45:44.771660
1036,Aleix Garrido,España,2004-02-22,Mediocentro,,,709966,,,2026-04-21 23:45:44.771660
1037,Ángel Alarcón,España,2004-05-15,Extremo izquierdo,,,646739,,,2026-04-21 23:45:44.771660
1038,João Félix,Portugal,1999-11-10,Mediapunta,,,462250,,,2026-04-21 23:45:44.771660
1040,Gaizka García,España,2005-02-17,Portero,,,895316,,,2026-04-21 23:45:44.771660
1041,Rubén Montero,España,2005-08-28,Portero,,,948253,,,2026-04-21 23:45:44.771660
1043,Rubén Duarte,España,,Defensa central,,,177046,,,2026-04-21 23:45:44.771660
1045,Álvaro García,España,2005-09-15,Defensa central,,,1064403,,,2026-04-21 23:45:44.771660
1047,Joseda Álvarez,España,2001-01-22,Lateral derecho,,,718177,,,2026-04-21 23:45:44.771660
1048,Tomás Mendes,Guinea-Bissau,2004-11-21,Pivote,,,646734,,,2026-04-21 23:45:44.771660
1051,Ander Sánchez,España,2004-01-24,Mediocentro ofensivo,,,1064402,,,2026-04-21 23:45:44.771660
1052,José de León,República Dominicana,2004-03-02,Extremo izquierdo,,,867611,,,2026-04-21 23:45:44.771660
1056,Agustín Marchesín,Argentina,1988-03-16,Portero,,,54534,,,2026-04-21 23:45:44.771660
1057,Ruly García,España,2000-01-27,Portero,,,577869,,,2026-04-21 23:45:44.771660
1058,Javi Domínguez,España,2001-03-26,Defensa central,,,625882,,,2026-04-21 23:45:44.771660
1059,Joel López,España,2002-03-31,Lateral izquierdo,,,586736,,,2026-04-21 23:45:44.771660
1065,Jørgen Strand Larsen,Noruega,2000-02-06,Delantero centro,,,429983,,,2026-04-21 23:45:44.771660
1066,Gonçalo Paciência,Portugal,1994-08-01,Delantero centro,,,181547,,,2026-04-21 23:45:44.771660
1072,Çağlar Söyüncü,Turquía,1996-05-23,Defensa central,,,320141,,,2026-04-21 23:45:44.771660
1076,Sergio Guerrero,España,1999-04-10,Mediocentro ofensivo,,,606570,,,2026-04-21 23:45:44.771660
1077,Álex Calatrava,España,2000-06-22,Mediocentro ofensivo,,,633111,,,2026-04-21 23:45:44.771660
1082,Álvaro Morata,España,1992-10-23,Delantero centro,,,128223,,,2026-04-21 23:45:44.771660
1087,Peru Nolaskoain,España,1998-10-25,Pivote,,,447052,,,2026-04-21 23:45:44.771660
1088,Raúl García,España,1986-07-11,Mediocentro ofensivo,,,34601,,,2026-04-21 23:45:44.771660
1092,Iñigo Eguaras,España,1992-03-07,Pivote,,,89731,,,2026-04-21 23:45:44.771660
1094,El Bilal Touré,Malí,2001-10-03,Extremo izquierdo,,,649016,,,2026-04-21 23:45:44.771660
1095,José Carlos Lazo,España,1996-02-16,Extremo izquierdo,,,282410,,,2026-04-21 23:45:44.771660
1097,Carlos Rojas,España,2002-04-18,Extremo derecho,,,628473,,,2026-04-21 23:45:44.771660
1101,Joaquín Fernández,España,1996-05-31,Defensa central,,,221321,,,2026-04-21 23:45:44.771660
1104,Víctor Rofino,Guinea-Bissau,2002-07-28,Defensa central,,,709999,,,2026-04-21 23:45:44.771660
1108,Iván Fresneda,España,2004-09-28,Lateral derecho,,,946883,,,2026-04-21 23:45:44.771660
1109,Mickaël Malsa,Martinica,1995-10-12,Pivote,,,205569,,,2026-04-21 23:45:44.771660
1112,Alberto Quintana,España,2001-10-05,Mediocentro,,,631055,,,2026-04-21 23:45:44.771660
1113,Óscar Plano,España,1991-02-11,Mediocentro ofensivo,,,221309,,,2026-04-21 23:45:44.771660
1116,Manu Pozo,España,2001-12-12,Extremo derecho,,,635881,,,2026-04-21 23:45:44.771660
1120,Iván Cédric,Camerún,2001-12-22,Delantero centro,,,716163,,,2026-04-21 23:45:44.771660
1121,Roberto Arroyo,España,2003-08-25,Delantero centro,,,928726,,,2026-04-21 23:45:44.771660
1123,Jonathan Gómez,Estados Unidos,2003-09-01,Lateral izquierdo,,,674501,,,2026-04-21 23:45:44.771660
1129,Marvel,España,2003-01-07,Defensa central,,,935229,,,2026-04-21 23:45:44.771660
1134,Dani Martín,España,1998-07-08,Portero,,,335221,,,2026-04-21 23:45:44.771660
1135,Víctor Ruiz,España,1989-01-25,Defensa central,,,62920,,,2026-04-21 23:45:44.771660
1136,Félix Garreta,España,2004-04-21,Defensa central,,,961945,,,2026-04-21 23:45:44.771660
1137,Álex Moreno,España,1993-06-08,Lateral izquierdo,,,193098,,,2026-04-21 23:45:44.771660
1138,Martín Montoya,España,1991-04-14,Lateral derecho,,,68645,,,2026-04-21 23:45:44.771660
1139,Fran Delgado,España,2001-07-11,Lateral derecho,,,711638,,,2026-04-21 23:45:44.771660
1140,Víctor Camarasa,España,1994-05-28,Mediocentro,,,263856,,,2026-04-21 23:45:44.771660
1142,José Alonso Lara,España,2000-03-07,Extremo izquierdo,,,461858,,,2026-04-21 23:45:44.771660
1144,Joaquín,España,1981-07-21,Extremo derecho,,,7663,,,2026-04-21 23:45:44.771660
1148,Benjamín Garay,Argentina,2000-04-19,Defensa central,,,537760,,,2026-04-21 23:45:44.771660
1153,Clément Grenier,Francia,1991-01-07,Mediocentro,,,72479,,,2026-04-21 23:45:44.771660
1154,Miquel Llabrés,España,2000-01-28,Mediocentro,,,632497,,,2026-04-21 23:45:44.771660
1155,Luis Montiel,España,2004-01-19,Mediocentro,,,947439,,,2026-04-21 23:45:44.771660
1158,Tòfol Montiel,España,2000-04-11,Extremo derecho,,,573979,,,2026-04-21 23:45:44.771660
1160,Ángel Rodríguez,España,1987-04-26,Delantero centro,,,51510,,,2026-04-21 23:45:44.771660
1165,Andrés Martín,España,1999-07-11,Extremo derecho,,,531277,,,2026-04-21 23:45:44.771660
1166,Gerónimo Rulli,Argentina,1992-05-20,Portero,,,229604,,,2026-04-21 23:45:44.771660
1167,Gianni Cassaro,España,1992-04-10,Portero,,,335247,,,2026-04-21 23:45:44.771660
1169,Mamadou Mbacke,Senegal,2002-11-21,Defensa central,,,898751,,,2026-04-21 23:45:44.771660
1170,Adrián Dela,España,1999-02-26,Defensa central,,,341263,,,2026-04-21 23:45:44.771660
1172,Dani Tasende,España,2000-07-06,Lateral izquierdo,,,627282,,,2026-04-21 23:45:44.771660
1173,Marcos Sánchez,España,2003-10-26,Lateral derecho,,,668211,,,2026-04-21 23:45:44.771660
1174,Alberto del Moral,España,2000-07-20,Mediocentro,,,635347,,,2026-04-21 23:45:44.771660
1176,Antonio Pacheco,España,2002-01-03,Mediocentro,,,568156,,,2026-04-21 23:45:44.771660
1177,Rodri Alonso,España,2003-01-04,Mediocentro,,,668178,,,2026-04-21 23:45:44.771660
1183,Emilio Bernad,España,1999-09-22,Portero,,,480966,,,2026-04-21 23:45:44.771660
1184,Charlie Pérez,España,2002-06-07,Portero,,,707271,,,2026-04-21 23:45:44.771660
1190,Tiago Ribeiro,Portugal,2002-03-14,Mediocentro,,,504084,,,2026-04-21 23:45:44.771660
1194,Marius Herzig,Alemania,1999-12-17,Portero,,,443900,,,2026-04-21 23:45:44.771660
1197,Pablo Pérez,España,2001-08-18,Lateral izquierdo,,,711628,,,2026-04-21 23:45:44.771660
1200,Nacho Quintana,España,2001-02-23,Mediocentro ofensivo,,,536826,,,2026-04-21 23:45:44.771660
1202,Iván Romero,España,2001-04-10,Delantero centro,,,628886,,,2026-04-21 23:45:44.771660
1203,Lluc Matas,España,2002-04-05,Portero,,,1006551,,,2026-04-21 23:45:44.771660
1205,Biel Farrés,España,2002-05-01,Defensa central,,,633167,,,2026-04-21 23:45:44.771660
1206,Álex Sala,España,2001-04-09,Mediocentro,,,582664,,,2026-04-21 23:45:44.771660
1209,Óscar Ureña,República Dominicana,2003-05-31,Extremo izquierdo,,,921734,,,2026-04-21 23:45:44.771660
1210,Taty Castellanos,Argentina,1998-10-03,Delantero centro,,,522784,,,2026-04-21 23:45:44.771660
1212,Vicente Bellmunt,España,2000-01-28,Portero,,,399782,,,2026-04-21 23:45:44.771660
1213,Álex Revuelta,España,2000-04-16,Defensa central,,,631093,,,2026-04-21 23:45:44.771660
1214,Pablo Ramírez,España,2003-03-18,Defensa central,,,979355,,,2026-04-21 23:45:44.771660
1217,Alex Rodríguez,España,2002-03-21,Lateral derecho,,,715635,,,2026-04-21 23:45:44.771660
1218,Ángel Algobia,España,1999-06-23,Pivote,,,638589,,,2026-04-21 23:45:44.771660
1220,Moi Parra,España,2002-06-04,Extremo izquierdo,,,963150,,,2026-04-21 23:45:44.771660
1223,Juanpe Navarro,España,1998-08-21,Portero,,,810205,,,2026-04-21 23:45:44.771660
1224,Jesús López,España,2002-08-01,Portero,,,1004295,,,2026-04-21 23:45:44.771660
1225,Luismi Quirant,España,2004-10-28,Portero,,,1064499,,,2026-04-21 23:45:44.771660
1231,Federico Fernández,Argentina,1989-02-21,Defensa central,,,85475,,,2026-04-21 23:45:44.771660
1233,Javi Pamies,España,2003-03-17,Defensa central,,,720530,,,2026-04-21 23:45:44.771660
1234,Manuel Cocca,Argentina,2002-11-08,Defensa central,,,1004297,,,2026-04-21 23:45:44.771660
1239,Carles Marco,España,2000-04-05,Lateral derecho,,,623023,,,2026-04-21 23:45:44.771660
1240,Raúl Guti,España,1996-12-30,Mediocentro,,,330352,,,2026-04-21 23:45:44.771660
1243,Branislav Knezevic,Serbia,2002-07-21,Mediocentro,,,726525,,,2026-04-21 23:45:44.771660
1244,Alejandro Alfaro,España,2002-06-15,Mediocentro,,,720488,,,2026-04-21 23:45:44.771660
1246,Álex Collado,España,1999-04-22,Mediocentro ofensivo,,,282722,,,2026-04-21 23:45:44.771660
1252,Nicolás Fernández Mercau,Argentina,2000-01-11,Delantero centro,,,739315,,,2026-04-21 23:45:44.771660
1254,Carlos García,España,2000-07-07,Defensa central,,,628494,,,2026-04-21 23:45:44.771660
1255,Lautaro Spatz,Argentina,2001-10-19,Defensa central,,,631099,,,2026-04-21 23:45:44.771660
1257,Raúl Parra,España,1999-11-26,Lateral derecho,,,784719,,,2026-04-21 23:45:44.771660
1258,Kikín,España,2003-01-20,Lateral derecho,,,971775,,,2026-04-21 23:45:44.771660
1259,Tomás Alarcón,Chile,1999-01-19,Pivote,,,454238,,,2026-04-21 23:45:44.771660
1262,Curro Muñoz,España,2003-01-07,Mediocentro,,,961954,,,2026-04-21 23:45:44.771660
1264,Théo Bongonda,RD del Congo,1995-11-20,Extremo derecho,,,280701,,,2026-04-21 23:45:44.771660
1267,Álvaro Giménez,España,1991-05-19,Delantero centro,,,57935,,,2026-04-21 23:45:44.771660
1268,Francisco Mwepu,Zambia,2000-02-29,Delantero centro,,,632872,,,2026-04-21 23:45:44.771660
1273,Álvaro Sanz,España,2001-02-14,Pivote,,,466806,,,2026-04-21 23:45:44.771660
1276,Estanis Pedrola,España,2003-08-24,Extremo izquierdo,,,913539,,,2026-04-21 23:45:44.771660
1280,Simo Keddari,España,2005-02-03,Defensa central,,,945496,,,2026-04-21 23:45:44.771660
1281,Ronaël Pierre-Gabriel,Francia,1998-06-13,Lateral derecho,,,410185,,,2026-04-21 23:45:44.771660
1282,Óscar Gil,España,1998-04-26,Lateral derecho,,,544106,,,2026-04-21 23:45:44.771660
1283,Rubén Sánchez,España,2001-02-04,Lateral derecho,,,705813,,,2026-04-21 23:45:44.771660
1284,Vini Souza,Brasil,1999-06-17,Pivote,,,663581,,,2026-04-21 23:45:44.771660
1287,Dani Villahermosa,España,2001-01-02,Mediocentro,,,628496,,,2026-04-21 23:45:44.771660
1288,Nabil Touaizi,Marruecos,2001-02-01,Interior derecho,,,487180,,,2026-04-21 23:45:44.771660
1290,Abde Damar,Marruecos,2000-02-11,Extremo izquierdo,,,632562,,,2026-04-21 23:45:44.771660
1291,Kenneth Soler,España,2001-02-16,Extremo izquierdo,,,628499,,,2026-04-21 23:45:44.771660
1296,Diego Alves,Brasil,1985-06-24,Portero,,,42373,,,2026-04-21 23:45:44.771660
1298,Fernando Medrano,España,2000-03-26,Lateral izquierdo,,,461619,,,2026-04-21 23:45:44.771660
1303,Fran López,España,2002-01-24,Delantero centro,,,715630,,,2026-04-21 23:45:44.771660
1305,Darío Ramos,España,1999-10-19,Portero,,,341266,,,2026-04-21 23:45:44.771660
1306,Yoel Ramírez,España,2002-02-05,Portero,,,634116,,,2026-04-21 23:45:44.771660
1312,Diego Bri,España,2002-09-12,Lateral izquierdo,,,720532,,,2026-04-21 23:45:44.771660
1313,Adrián Corral,España,2003-01-05,Lateral izquierdo,,,708388,,,2026-04-21 23:45:44.771660
1315,Sergio Diez,España,2003-07-28,Lateral derecho,,,935456,,,2026-04-21 23:45:44.771660
1318,Antonio Alemán,España,2001-01-27,Mediocentro ofensivo,,,709347,,,2026-04-21 23:45:44.771660
1320,Ibon Ispizua,España,2003-04-08,Portero,,,668278,,,2026-04-21 23:45:44.771660
1321,Ander Iru,España,1998-08-22,Portero,,,480958,,,2026-04-21 23:45:44.771660
1328,Koke Vegas,España,1995-09-27,Portero,,,299715,,,2026-04-21 23:45:44.771660
1331,Álex Primo,España,2004-07-10,Portero,,,939445,,,2026-04-21 23:45:44.771660
1332,Rúben Vezo,Portugal,1994-04-25,Defensa central,,,257851,,,2026-04-21 23:45:44.771660
1334,Róber Pier,España,1995-02-16,Defensa central,,,387129,,,2026-04-21 23:45:44.771660
1335,Martín Cáceres,Uruguay,1987-04-07,Defensa central,,,54935,,,2026-04-21 23:45:44.771660
1336,Óscar Duarte,Costa Rica,1989-06-03,Defensa central,,,175323,,,2026-04-21 23:45:44.771660
1338,José Manuel,España,1999-02-25,Defensa central,,,627277,,,2026-04-21 23:45:44.771660
1346,Álex Blesa,España,2002-01-15,Mediocentro,,,611198,,,2026-04-21 23:45:44.771660
1348,Carlos Benítez,España,2002-11-25,Mediocentro,,,856156,,,2026-04-21 23:45:44.771660
1351,Álex Cantero,España,2000-06-08,Extremo izquierdo,,,638235,,,2026-04-21 23:45:44.771660
1352,Hernâni,Portugal,1991-08-20,Extremo izquierdo,,,172142,,,2026-04-21 23:45:44.771660
1360,Naïs Djouahra,Francia,1999-11-23,Extremo izquierdo,,,594926,,,2026-04-21 23:45:44.771660
1364,Sergio Santos,España,2001-01-03,Lateral derecho,,,537759,,,2026-04-21 23:45:44.771660
1372,José Calderón,España,2000-01-07,Lateral izquierdo,,,630998,,,2026-04-21 23:45:44.771660
1373,Antonio Marchena,España,2002-07-27,Mediocentro,,,718580,,,2026-04-21 23:45:44.771660
1379,Ferran Quetglás,España,2005-06-06,Portero,,,741285,,,2026-04-21 23:45:44.771660
1380,Marc Carmona,España,2001-01-08,Lateral izquierdo,,,628488,,,2026-04-21 23:45:44.771660
1384,Thomas Giaquinto,Argentina,2000-03-20,Mediocentro,,,632501,,,2026-04-21 23:45:44.771660
1387,Pablo Gálvez,España,2001-10-30,Delantero centro,,,632499,,,2026-04-21 23:45:44.771660
1389,Iván Arboleda,Colombia,1996-04-21,Portero,,,260740,,,2026-04-21 23:45:44.771660
1390,Adrián Quintela,España,2001-03-11,Portero,,,548186,,,2026-04-21 23:45:44.771660
1391,Iker Recio,España,2001-06-17,Defensa central,,,628461,,,2026-04-21 23:45:44.771660
1392,Kévin Rodrigues,Portugal,1994-03-05,Lateral izquierdo,,,206947,,,2026-04-21 23:45:44.771660
